2005,0.0,r
2212,135.0,b
2316,90.0,y
2419,45.0,r
2626,180.0,b
2833,0.0,r
3040,225.0,b
3143,270.0,y
3247,315.0,r
3453,180.0,b
3660,0.0,r
3867,135.0,b
3971,90.0,y
4074,45.0,r
4281,180.0,b
4488,0.0,r
4591,45.0,y
4695,90.0,b
4798,135.0,y
4902,180.0,r
5316,0.0,r
5729,45.0,r
5936,135.0,b
6143,90.0,r
6350,180.0,b
6557,135.0,r
6764,225.0,b
6971,180.0,r
7384,270.0,r
7488,315.0,y
7591,0.0,b
7695,315.0,y
7798,270.0,r
8005,45.0,b
8212,315.0,r
8419,90.0,b
8626,45.0,r
8936,0.0,y
9040,45.0,r
9247,135.0,b
9453,270.0,r
9660,90.0,b
9867,180.0,r
10074,0.0,b
10281,135.0,r
10591,45.0,y
10695,90.0,r
10902,225.0,b
11109,0.0,r
11316,135.0,b
11522,270.0,r
11936,0.0,r
12350,315.0,r
12557,225.0,b
12764,270.0,r
12971,180.0,b
13178,225.0,r
13384,135.0,b
13591,180.0,r
14005,90.0,r
14109,45.0,y
14212,0.0,b
14316,45.0,y
14419,90.0,r
14626,315.0,b
14833,45.0,r
15040,270.0,b
15247,0.0,r
15453,90.0,b
15660,180.0,r
15867,270.0,b
16074,0.0,r
16488,45.0,r
16488,315.0,r
16902,0.0,r
17109,270.0,b
17316,180.0,r
17522,90.0,b
17729,0.0,r
17936,45.0,b
18005,90.0,g
18074,135.0,m
18143,180.0,r
18557,270.0,r
18764,90.0,b
18867,45.0,y
18971,90.0,r
19074,45.0,y
19178,90.0,b
19281,45.0,y
19384,90.0,r
19591,135.0,b
19798,45.0,r
20005,315.0,b
20212,225.0,r
20419,45.0,b
20522,90.0,y
20626,45.0,r
20729,90.0,y
20833,45.0,b
20936,90.0,y
21040,45.0,r
21247,225.0,b
21453,135.0,r
21660,45.0,b
21867,0.0,r
22074,180.0,b
22178,135.0,y
22281,180.0,r
22384,135.0,y
22488,180.0,b
22591,135.0,y
22695,180.0,r
22902,225.0,b
23109,0.0,r
23316,135.0,b
23522,270.0,r
23626,315.0,y
23729,0.0,b
23833,45.0,y
23936,90.0,r
24040,135.0,y
24143,180.0,b
24247,225.0,y
24350,270.0,r
24557,90.0,b
24764,0.0,r
24971,180.0,b
25178,90.0,r
25384,270.0,b
25488,315.0,y
25591,270.0,r
25695,315.0,y
25798,270.0,b
25902,315.0,y
26005,270.0,r
26212,225.0,b
26419,315.0,r
26626,45.0,b
26833,135.0,r
27040,315.0,b
27143,270.0,y
27247,315.0,r
27350,270.0,y
27453,315.0,b
27557,270.0,y
27660,315.0,r
27867,135.0,b
