1770,0.0,r
1977,135.0,b
2081,90.0,y
2184,45.0,r
2391,180.0,b
2598,0.0,r
2805,225.0,b
2908,270.0,y
3012,315.0,r
3218,180.0,b
3425,0.0,r
3632,135.0,b
3736,90.0,y
3839,45.0,r
4046,180.0,b
4253,0.0,r
4356,45.0,y
4460,90.0,b
4563,135.0,y
4667,180.0,r
5081,0.0,r
5494,45.0,r
5701,135.0,b
5908,90.0,r
6115,180.0,b
6322,135.0,r
6529,225.0,b
6736,180.0,r
7149,270.0,r
7253,315.0,y
7356,0.0,b
7460,315.0,y
7563,270.0,r
7770,45.0,b
7977,315.0,r
8184,90.0,b
8391,45.0,r
8701,0.0,y
8805,45.0,r
9012,135.0,b
9218,270.0,r
9425,90.0,b
9632,180.0,r
9839,0.0,b
10046,135.0,r
10356,45.0,y
10460,90.0,r
10667,225.0,b
10874,0.0,r
11081,135.0,b
11287,270.0,r
11701,0.0,r
12115,315.0,r
12322,225.0,b
12529,270.0,r
12736,180.0,b
12943,225.0,r
13149,135.0,b
13356,180.0,r
13770,90.0,r
13874,45.0,y
13977,0.0,b
14081,45.0,y
14184,90.0,r
14391,315.0,b
14598,45.0,r
14805,270.0,b
15012,0.0,r
15218,90.0,b
15425,180.0,r
15632,270.0,b
15839,0.0,r
16253,45.0,r
16253,315.0,r
16667,0.0,r
16874,270.0,b
17081,180.0,r
17287,90.0,b
17494,0.0,r
17701,45.0,b
17770,90.0,g
17839,135.0,m
17908,180.0,r
18322,270.0,r
18529,90.0,b
18632,45.0,y
18736,90.0,r
18839,45.0,y
18943,90.0,b
19046,45.0,y
19149,90.0,r
19356,135.0,b
19563,45.0,r
19770,315.0,b
19977,225.0,r
20184,45.0,b
20287,90.0,y
20391,45.0,r
20494,90.0,y
20598,45.0,b
20701,90.0,y
20805,45.0,r
21012,225.0,b
21218,135.0,r
21425,45.0,b
21632,0.0,r
21839,180.0,b
21943,135.0,y
22046,180.0,r
22149,135.0,y
22253,180.0,b
22356,135.0,y
22460,180.0,r
22667,225.0,b
22874,0.0,r
23081,135.0,b
23287,270.0,r
23391,315.0,y
23494,0.0,b
23598,45.0,y
23701,90.0,r
23805,135.0,y
23908,180.0,b
24012,225.0,y
24115,270.0,r
24322,90.0,b
24529,0.0,r
24736,180.0,b
24943,90.0,r
25149,270.0,b
25253,315.0,y
25356,270.0,r
25460,315.0,y
25563,270.0,b
25667,315.0,y
25770,270.0,r
25977,225.0,b
26184,315.0,r
26391,45.0,b
26598,135.0,r
26805,315.0,b
26908,270.0,y
27012,315.0,r
27115,270.0,y
27218,315.0,b
27322,270.0,y
27425,315.0,r
27632,135.0,b
27839,225.0,r
28046,315.0,b
28253,45.0,r
28667,45.0,r
28874,90.0,b
29081,135.0,r
29287,225.0,b
29494,315.0,r
29908,90.0,r
30012,45.0,y
30115,0.0,b
30322,270.0,r
30425,315.0,y
30529,0.0,b
30736,90.0,r
30943,270.0,b
31149,180.0,r
31563,45.0,r
31667,90.0,y
31770,135.0,b
31977,315.0,r
32081,270.0,y
32184,225.0,b
32391,135.0,r
32598,225.0,b
32701,270.0,y
32805,315.0,r
33218,0.0,r
33425,225.0,b
33529,270.0,y
33632,315.0,r
33839,180.0,b
34046,0.0,r
34253,135.0,b
34356,90.0,y
34460,45.0,r
34667,180.0,b
34874,0.0,r
35081,315.0,b
35184,270.0,y
35287,225.0,r
35494,180.0,b
35701,0.0,r
35908,45.0,b
36012,90.0,y
36115,135.0,r
36322,180.0,b
36529,0.0,r
36736,225.0,b
36839,270.0,y
36943,315.0,r
37149,180.0,b
37356,0.0,r
37563,135.0,b
37667,90.0,y
37770,45.0,r
37977,180.0,b
38184,0.0,r
38391,225.0,b
38494,270.0,y
38598,315.0,r
38805,180.0,b
39012,0.0,r
39115,315.0,y
39218,270.0,b
39322,225.0,y
39425,180.0,r
39839,0.0,r
40253,315.0,r
40460,225.0,b
40667,270.0,r
40874,180.0,b
41081,225.0,r
41287,135.0,b
41494,180.0,r
41908,90.0,r
42012,45.0,y
42115,0.0,b
42218,45.0,y
42322,90.0,r
42529,315.0,b
42736,45.0,r
42943,270.0,b
43149,315.0,r
43460,0.0,y
43563,315.0,r
43770,225.0,b
43977,90.0,r
44184,270.0,b
44391,180.0,r
44598,0.0,b
44805,225.0,r
45115,315.0,y
45218,270.0,r
45425,135.0,b
45632,0.0,r
45839,225.0,b
46046,90.0,r
46460,0.0,r
46874,45.0,r
47081,135.0,b
47287,90.0,r
47494,180.0,b
47701,135.0,r
47908,225.0,b
48115,180.0,r
48529,270.0,r
48632,315.0,y
48736,0.0,b
48839,315.0,y
48943,270.0,r
49149,45.0,b
49356,315.0,r
49563,90.0,b
49770,0.0,r
49977,270.0,b
50184,180.0,r
50391,90.0,b
50598,0.0,r
51012,45.0,r
51012,315.0,r
51425,0.0,r
51632,90.0,b
51839,180.0,r
52046,270.0,b
52253,0.0,r
52460,315.0,b
52529,270.0,g
52598,225.0,m
52667,180.0,r
53081,90.0,r
53287,270.0,b
53391,0.0,y
53494,315.0,r
53598,45.0,y
53701,0.0,b
53805,90.0,y
53908,45.0,r
54115,225.0,b
54322,135.0,r
54529,45.0,b
54736,315.0,r
54943,135.0,b
55046,45.0,y
55149,90.0,r
55253,0.0,y
55356,45.0,b
55460,315.0,y
55563,0.0,r
55770,180.0,b
55977,270.0,r
56184,0.0,b
56391,90.0,r
56598,45.0,b
56701,135.0,y
56805,0.0,r
56908,180.0,y
57012,315.0,b
57115,225.0,y
57218,270.0,r
57425,180.0,b
57632,90.0,r
57839,0.0,b
58046,270.0,r
58149,0.0,y
58253,315.0,b
58356,45.0,y
58460,0.0,r
58563,90.0,y
58667,45.0,b
58770,135.0,y
58874,90.0,r
59081,180.0,b
59287,135.0,r
59494,225.0,b
59701,180.0,r
59908,0.0,b
60012,270.0,y
60115,315.0,r
60218,225.0,y
60322,270.0,b
60425,180.0,y
60529,225.0,r
60736,45.0,b
60943,135.0,r
61149,225.0,b
61356,315.0,r
61563,135.0,b
61667,225.0,y
61770,180.0,r
61874,270.0,y
61977,225.0,b
62081,315.0,y
62184,270.0,r
62598,90.0,r
62805,45.0,b
63012,0.0,r
63425,180.0,r
63632,225.0,b
63839,270.0,r
64046,315.0,b
64253,0.0,r
64667,225.0,r
64770,135.0,y
64874,180.0,b
65081,225.0,r
65184,315.0,y
65287,270.0,b
65494,225.0,r
65701,45.0,b
65908,225.0,r
66322,45.0,r
66425,135.0,y
66529,90.0,b
66736,225.0,r
66839,135.0,y
66943,180.0,b
67149,315.0,r
67356,180.0,b
67460,135.0,y
67563,90.0,r
